2025-10-26T11:02:16.946+0800	INFO	svr/svr.go:101	Document manager started
2025-10-26T11:02:16.947+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T16:01:51.769+0800	ERROR	HandleImageGenTasks-1761465694	svr/document_mgr.go:388	Failed to generate TTS, scene: 1529e0c06aa940cdb2e1c08c3f688fed, err: TTS API error:  - 
2025-10-26T16:01:51.769+0800	ERROR	HandleImageGenTasks-1761465694	svr/document_mgr.go:314	Failed to handle document image gen, doc: 9ef2686f843c4cdbba0caa0e2487751d, err: TTS API error:  - 
2025-10-26T16:02:04.597+0800	INFO	HandleImageGenTasks-1761465724	svr/document_mgr.go:332	Handling document image generation, docID: 9ef2686f843c4cdbba0caa0e2487751d
2025-10-26T16:02:04.604+0800	INFO	HandleImageGenTasks-1761465724	svr/document_mgr.go:364	Found 1 pending image scenes for doc: 9ef2686f843c4cdbba0caa0e2487751d
2025-10-26T16:02:04.604+0800	INFO	HandleImageGenTasks-1761465724	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: cf6ed6c96a284dd9aee50b9085e323bc, content: 颍川战场上火光冲天，皇甫嵩与朱儁指挥官军趁夜纵火突袭草营，曹操率红旗骑兵截杀败逃的张梁、张宝，残兵四散奔逃，天空被烈焰染成赤红。
2025-10-26T16:02:04.604+0800	INFO	HandleImageGenTasks-1761465724	bailian/qwen_image.go:18	Generating image for scene, content: 颍川战场上火光冲天，皇甫嵩与朱儁指挥官军趁夜纵火突袭草营，曹操率红旗骑兵截杀败逃的张梁、张宝，残兵四散奔逃，天空被烈焰染成赤红。
2025-10-26T16:02:04.604+0800	INFO	HandleImageGenTasks-1761465724	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年为背景的历史演义小说，描绘了天下大乱、群雄并起的时代。故事始于瘟疫流行与民变四起，张角兄弟发动黄巾起义，社会动荡，烽火遍地。刘备、关羽、张飞于桃园结义，投身平乱，在涿郡大破黄巾军，初显英雄本色。主线围绕三人结义后的征战展开，涉及卢植、董卓、曹操、孙坚等历史人物，交织出朝廷腐败、宦官专权与地方豪杰崛起的宏大画卷。核心冲突在于忠义理想与乱世权谋的对抗。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烟尘、旌旗猎猎、武将骑马持械交战、桃园结拜、城池围攻等典型场景，色调偏古朴厚重，氛围激烈而沧桑，适合生成具有史诗感的传统中国风画面。

主要角色：
- 卢植：中郎将，曾任刘备之师，具体外貌未详
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何进：大将军，外戚出身，妹为皇后，具体外貌未详
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未详
- 曹操：身长七尺，细眼长髯，官拜骑都尉，沛国谯郡人
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未详
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，孙武子之后
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号为‘太平道人’，具体外貌未详

场景描述：颍川战场上火光冲天，皇甫嵩与朱儁指挥官军趁夜纵火突袭草营，曹操率红旗骑兵截杀败逃的张梁、张宝，残兵四散奔逃，天空被烈焰染成赤红。
2025-10-26T16:02:16.869+0800	INFO	HandleImageGenTasks-1761465724	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/dd/20251026/c1a4ba8a/7d925469-568d-438a-8583-6fb487d953e0-1.png?Expires=1762071536&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=qAWGGbLnRqeuAYROJNaf%2B5DCkWQ%3D
2025-10-26T16:02:16.877+0800	INFO	HandleImageGenTasks-1761465724	svr/document_mgr.go:383	Image generated for scene: cf6ed6c96a284dd9aee50b9085e323bc, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/dd/20251026/c1a4ba8a/7d925469-568d-438a-8583-6fb487d953e0-1.png?Expires=1762071536&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=qAWGGbLnRqeuAYROJNaf%2B5DCkWQ%3D
2025-10-26T16:02:16.877+0800	INFO	HandleImageGenTasks-1761465724	bailian/qwen_tts.go:16	Generating TTS for text, length: 192
2025-10-26T16:02:21.058+0800	ERROR	HandleImageGenTasks-1761465724	bailian/qwen_tts.go:69	TTS API returned error, status code: 0, code: , message: , resp: &{Status:200 OK StatusCode:200 Proto:HTTP/2.0 ProtoMajor:2 ProtoMinor:0 Header:map[Content-Type:[application/json] Date:[Sun, 26 Oct 2025 08:02:21 GMT] Req-Arrive-Time:[1761465737165] Req-Cost-Time:[4149] Resp-Start-Time:[1761465741315] Server:[istio-envoy] Set-Cookie:[acw_tc=baaddbcf-f226-4032-99d7-0e30bd5c681e25e3940241a58cf248842c633bc1784a;path=/;HttpOnly;Max-Age=1800] Vary:[Origin,Access-Control-Request-Method,Access-Control-Request-Headers, Accept-Encoding] X-Dashscope-Call-Gateway:[true] X-Dashscope-Finished:[true] X-Dashscope-Timeout:[298] X-Envoy-Upstream-Service-Time:[4142] X-Request-Id:[baaddbcf-f226-4032-99d7-0e30bd5c681e]] Body:0xc00032e140 ContentLength:-1 TransferEncoding:[] Close:false Uncompressed:true Trailer:map[] Request:0xc000265040 TLS:0xc000428540}
2025-10-26T16:02:21.059+0800	ERROR	HandleImageGenTasks-1761465724	svr/document_mgr.go:388	Failed to generate TTS, scene: cf6ed6c96a284dd9aee50b9085e323bc, err: TTS API error:  - 
2025-10-26T16:02:21.059+0800	ERROR	HandleImageGenTasks-1761465724	svr/document_mgr.go:314	Failed to handle document image gen, doc: 9ef2686f843c4cdbba0caa0e2487751d, err: TTS API error:  - 
2025-10-26T16:02:34.596+0800	INFO	HandleImageGenTasks-1761465754	svr/document_mgr.go:332	Handling document image generation, docID: 9ef2686f843c4cdbba0caa0e2487751d
2025-10-26T16:02:34.601+0800	INFO	HandleImageGenTasks-1761465754	svr/document_mgr.go:360	No pending image scenes for doc: 9ef2686f843c4cdbba0caa0e2487751d
2025-10-26T16:02:34.606+0800	INFO	HandleImageGenTasks-1761465754	svr/document_mgr.go:325	Image generation completed for doc: 9ef2686f843c4cdbba0caa0e2487751d
2025-10-26T16:06:40.497+0800	INFO	imgagent/main.go:101	Shutting down server...
2025-10-26T16:06:40.497+0800	INFO	imgagent/main.go:111	Server exited gracefully
2025-10-26T16:06:56.394+0800	INFO	svr/svr.go:76	Document manager started
2025-10-26T16:06:56.395+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T16:07:02.854+0800	INFO	505c976a856f4d98b217c33041ac3164	svr/document_svr.go:216	List documents
2025-10-26T16:07:38.902+0800	INFO	687df3759c28473a96724bff99330dac	svr/document_svr.go:55	Create document, name: 333, file: 三国演义-min2.txt
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:210	找到章节模式: (?i)(第[一二三四五六七八九十百千万\d]+[章节回节])，匹配到 2 个章节
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:215	章节 1: 第1章
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:215	章节 2: 第2章
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:223	找到 2 个章节标题位置
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:225	章节 1 位置: 0-7, 内容: 第1章
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:225	章节 2 位置: 14194-14201, 内容: 第2章
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:243	章节 1: 位置 0-14194, 内容: 第1章 宴桃园豪杰三结义 斩黄巾英雄�
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:243	章节 2: 位置 14194-31499, 内容: 第2章 张翼德怒鞭督邮 何国舅谋诛宦�
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:127	按章节分割成功，共 2 个章节
2025-10-26T16:07:38.907+0800	DEBUG	687df3759c28473a96724bff99330dac	spliter/spliter.go:115	Splite content, i: 0, len: 14193,  第1章 宴桃园豪杰三结义 斩黄巾英雄
2025-10-26T16:07:38.907+0800	DEBUG	687df3759c28473a96724bff99330dac	spliter/spliter.go:115	Splite content, i: 1, len: 17304,  第2章 张翼德怒鞭督邮 何国舅谋诛宦
2025-10-26T16:07:38.907+0800	INFO	687df3759c28473a96724bff99330dac	spliter/spliter.go:117	Split costMS: 1
2025-10-26T16:07:38.937+0800	INFO	687df3759c28473a96724bff99330dac	svr/document_svr.go:111	Uploading file to Bailian, filename: ./temp/b6bfa37ce00b4d47824d658a55ad981f_temp.txt
2025-10-26T16:07:38.938+0800	INFO	687df3759c28473a96724bff99330dac	bailian/file.go:21	Uploading file to Bailian, filename: ./temp/b6bfa37ce00b4d47824d658a55ad981f_temp.txt
2025-10-26T16:07:39.412+0800	INFO	687df3759c28473a96724bff99330dac	bailian/file.go:105	File uploaded successfully, fileID: file-fe-ac00fa3098ca4fce937a9785
2025-10-26T16:07:39.424+0800	INFO	baf28c4feac544c993852f497f2f7966	svr/document_svr.go:216	List documents
2025-10-26T16:07:44.698+0800	INFO	b99b14e2bc474dd99c95454254ec176c	svr/document_svr.go:143	Get document, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:07:49.702+0800	INFO	ac62b45eb0c54210b8e8784060ba23c6	svr/document_svr.go:143	Get document, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:07:54.700+0800	INFO	f7874ea3346f46fb8de23ef5ba7f8375	svr/document_svr.go:143	Get document, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:07:56.401+0800	INFO	HandleDocumentRoleTasks-1761466076	svr/document_mgr.go:130	Handling document role extraction, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:07:56.401+0800	INFO	HandleDocumentRoleTasks-1761466076	svr/document_mgr.go:134	Extracting summary, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:07:56.401+0800	INFO	HandleDocumentRoleTasks-1761466076	bailian/qwen_long.go:19	Extracting summary from document, fileID: file-fe-ac00fa3098ca4fce937a9785
2025-10-26T16:07:57.534+0800	INFO	a43662619a5b4844b9051e962cbd359c	svr/document_svr.go:216	List documents
2025-10-26T16:07:59.184+0800	INFO	8849d01ebd7d43bc97009573e74f8504	svr/document_svr.go:216	List documents
2025-10-26T16:08:01.656+0800	INFO	HandleDocumentRoleTasks-1761466076	bailian/qwen_long.go:49	Extracted summary (length: 753): 这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。
2025-10-26T16:08:01.663+0800	INFO	HandleDocumentRoleTasks-1761466076	svr/document_mgr.go:152	Summary extracted and saved for doc: b6bfa37ce00b4d47824d658a55ad981f, length: 753
2025-10-26T16:08:01.667+0800	INFO	HandleDocumentRoleTasks-1761466076	svr/document_mgr.go:170	Extracting roles, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:01.667+0800	INFO	HandleDocumentRoleTasks-1761466076	bailian/qwen_long.go:58	Extracting roles from document, fileID: file-fe-ac00fa3098ca4fce937a9785
2025-10-26T16:08:16.705+0800	INFO	HandleDocumentRoleTasks-1761466076	bailian/qwen_long.go:96	Raw role extraction response: [
    {
        "name": "刘备",
        "gender": "男",
        "character": "仁慈宽厚，志向远大，重情重义，善于结交豪杰",
        "appearance": "身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂"
    },
    {
        "name": "关羽",
        "gender": "男",
        "character": "忠义刚烈，威严勇猛，重诺守信",
        "appearance": "身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛"
    },
    {
        "name": "张飞",
        "gender": "男",
        "character": "勇猛暴躁，嫉恶如仇，直率豪爽，忠心耿耿",
        "appearance": "身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马"
    },
    {
        "name": "曹操",
        "gender": "男",
        "character": "机智多谋，权变果断，野心勃勃，自负奸雄",
        "appearance": "身长七尺，细眼长髯，官拜骑都尉，小字阿瞒"
    },
    {
        "name": "张角",
        "gender": "男",
        "character": "有抱负但野心膨胀，利用宗教号召民众，善于煽动民心",
        "appearance": "本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨"
    },
    {
        "name": "何进",
        "gender": "男",
        "character": "出身卑微，权欲强但优柔寡断，缺乏决断力，易受他人影响",
        "appearance": "屠家出身，因妹为后而掌权，具体外貌未知"
    },
    {
        "name": "董卓",
        "gender": "男",
        "character": "骄傲蛮横，目中无人，粗暴无礼，有军事势力",
        "appearance": "字仲颖，陇西临洮人，官拜河东太守，具体外貌未知"
    },
    {
        "name": "孙坚",
        "gender": "男",
        "character": "英勇果断，胆识过人，有领导才能，作战勇猛",
        "appearance": "广额阔面，虎体熊腰，吴郡富春人，生有勇力"
    },
    {
        "name": "袁绍",
        "gender": "男",
        "character": "出身名门，有政治野心，果敢强硬，主张铲除宦官",
        "appearance": "司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知"
    },
    {
        "name": "刘焉",
        "gender": "男",
        "character": "地方长官，识人善任，支持刘备起兵",
        "appearance": "江夏竟陵人，汉鲁恭王之后，具体外貌未知"
    },
    {
        "name": "卢植",
        "gender": "男",
        "character": "忠臣良将，正直有才，精通兵法，受学生敬重",
        "appearance": "曾任中郎将，师从郑玄，具体外貌未知"
    },
    {
        "name": "张让",
        "gender": "男",
        "character": "奸诈贪婪，权倾朝野，宦官首领之一，祸乱朝政",
        "appearance": "十常侍之首，被灵帝呼为‘阿父’，具体外貌未知"
    },
    {
        "name": "董太后",
        "gender": "女",
        "character": "权力欲望强，干预朝政，维护家族利益",
        "appearance": "灵帝之母，解渎亭侯刘苌之妻，具体外貌未知"
    },
    {
        "name": "何太后",
        "gender": "女",
        "character": "护短自私，偏袒宦官，与董太后争权",
        "appearance": "出身寒微，因子为帝而掌权，具体外貌未知"
    }
]
2025-10-26T16:08:16.705+0800	INFO	HandleDocumentRoleTasks-1761466076	bailian/qwen_long.go:105	Extracted 14 roles
2025-10-26T16:08:16.731+0800	INFO	HandleDocumentRoleTasks-1761466076	svr/document_mgr.go:205	Created 14 roles for doc: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:23.653+0800	INFO	402d51c832ee430481476ec6d80f2b68	svr/document_svr.go:216	List documents
2025-10-26T16:08:26.402+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:234	Handling document scene extraction, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:26.410+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:250	Generating scenes for chapter, chapterID: dc96d2ec3a7d4c6587aeb101bdc1e154, index: 0
2025-10-26T16:08:26.410+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:113	Generating scenes for chapter, content length: 14193
2025-10-26T16:08:42.809+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:148	Raw scene generation response: [
  "幽州涿县的桃园中，春花盛开如云，刘备、关羽、张飞三人焚香跪拜，身着素袍，在乌牛白马祭礼前对天盟誓，结为兄弟，神情庄重而激昂，背景桃花纷飞，气氛肃穆热烈。",
  "涿郡大兴山下，黄巾军披发抹额列阵，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血喷溅，邓茂翻身落马；关羽紧随其后，舞动青龙偃月刀劈向程远志，刀光闪处血雾升腾，战场杀气冲天。",
  "颍川战场火光冲天，皇甫嵩与朱儁指挥官军夜袭草营，士兵手持火把点燃敌寨，烈焰熊熊吞噬营地，黄巾残兵惊慌奔逃，马匹嘶鸣，烟尘滚滚，一片混乱中曹操率红旗骑兵横截去路，气势如虹。"
]
2025-10-26T16:08:42.810+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:163	Generated 3 scenes
2025-10-26T16:08:42.810+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:258	Generated 3 scenes for chapter: dc96d2ec3a7d4c6587aeb101bdc1e154
2025-10-26T16:08:42.828+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:250	Generating scenes for chapter, chapterID: e26b82a53f294c13a6a4bb61c458a595, index: 1
2025-10-26T16:08:42.828+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:113	Generating scenes for chapter, content length: 17304
2025-10-26T16:08:47.385+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:148	Raw scene generation response: [
  "安喜县馆驿后堂，张飞怒目圆睁、咬牙切齿，揪住督邮的头发将他拖出厅外，督邮惊恐挣扎，县吏被绑在地；气氛紧张激烈，凸显暴政与义愤的冲突。",
  "安喜县前街道，张飞骑马冲入人群，手持柳条猛抽绑在马桩上的督邮，围观百姓惊惧退避，柳条已打折数枝；场面动荡愤怒，展现英雄惩恶的痛快瞬间。",
  "县衙前空地，刘备仁立于马桩旁，手握印绶挂于督邮颈上，关公持刀侍侧神情凝重，张飞怒气未消；夕阳映照三人决意弃官离去，氛围悲壮而坚定。"
]
2025-10-26T16:08:47.385+0800	INFO	HandleDocumentScenceTasks-1761466106	bailian/qwen_long.go:163	Generated 3 scenes
2025-10-26T16:08:47.385+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:258	Generated 3 scenes for chapter: e26b82a53f294c13a6a4bb61c458a595
2025-10-26T16:08:47.403+0800	INFO	HandleDocumentScenceTasks-1761466106	svr/document_mgr.go:295	Scene extraction completed for doc: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:56.400+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:332	Handling document image generation, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:56.409+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:364	Found 6 pending image scenes for doc: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:08:56.409+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: 6aad692ef61f40e2b4808710bbc50568, content: 安喜县馆驿后堂，张飞怒目圆睁、咬牙切齿，揪住督邮的头发将他拖出厅外，督邮惊恐挣扎，县吏被绑在地；气氛紧张激烈，凸显暴政与义愤的冲突。
2025-10-26T16:08:56.409+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁、咬牙切齿，揪住督邮的头发将他拖出厅外，督邮惊恐挣扎，县吏被绑在地；气氛紧张激烈，凸显暴政与义愤的冲突。
2025-10-26T16:08:56.409+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨
- 何进：屠家出身，因妹为后而掌权，具体外貌未知

场景描述：安喜县馆驿后堂，张飞怒目圆睁、咬牙切齿，揪住督邮的头发将他拖出厅外，督邮惊恐挣扎，县吏被绑在地；气氛紧张激烈，凸显暴政与义愤的冲突。
2025-10-26T16:09:12.712+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/ce/20251026/c1a4ba8a/10bddb9a-f688-4c6c-aa4f-1031beea893e-1.png?Expires=1762071952&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=AFj3YU74EJzRXc2NdLBSKehK%2FwM%3D
2025-10-26T16:09:12.718+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:383	Image generated for scene: 6aad692ef61f40e2b4808710bbc50568, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/ce/20251026/c1a4ba8a/10bddb9a-f688-4c6c-aa4f-1031beea893e-1.png?Expires=1762071952&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=AFj3YU74EJzRXc2NdLBSKehK%2FwM%3D
2025-10-26T16:09:12.718+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:16	Generating TTS for text, length: 198
2025-10-26T16:09:16.910+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:73	TTS generated successfully, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/82/20251026/d2033070/6352e633-0e56-4215-9f5b-0034c72b6561.wav?Expires=1761552557&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=3VlhdrB83GXaqjkeb4FUW7F%2BNu0%3D
2025-10-26T16:09:16.917+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:399	Voice generated for scene: 6aad692ef61f40e2b4808710bbc50568, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/82/20251026/d2033070/6352e633-0e56-4215-9f5b-0034c72b6561.wav?Expires=1761552557&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=3VlhdrB83GXaqjkeb4FUW7F%2BNu0%3D
2025-10-26T16:09:16.917+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: 9f5df02d7880419188aed86fff9f1c0a, content: 幽州涿县的桃园中，春花盛开如云，刘备、关羽、张飞三人焚香跪拜，身着素袍，在乌牛白马祭礼前对天盟誓，结为兄弟，神情庄重而激昂，背景桃花纷飞，气氛肃穆热烈。
2025-10-26T16:09:16.917+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 幽州涿县的桃园中，春花盛开如云，刘备、关羽、张飞三人焚香跪拜，身着素袍，在乌牛白马祭礼前对天盟誓，结为兄弟，神情庄重而激昂，背景桃花纷飞，气氛肃穆热烈。
2025-10-26T16:09:16.917+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨
- 何进：屠家出身，因妹为后而掌权，具体外貌未知

场景描述：幽州涿县的桃园中，春花盛开如云，刘备、关羽、张飞三人焚香跪拜，身着素袍，在乌牛白马祭礼前对天盟誓，结为兄弟，神情庄重而激昂，背景桃花纷飞，气氛肃穆热烈。
2025-10-26T16:09:22.375+0800	INFO	c767fa2ae7e14cff8e0cfaac8c35129d	svr/document_svr.go:470	List scenes by document, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:09:22.375+0800	INFO	6b2091b49b574ec2aa082034d4a942f1	svr/document_svr.go:143	Get document, docID: b6bfa37ce00b4d47824d658a55ad981f
2025-10-26T16:09:34.625+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/64/20251026/c1a4ba8a/50b6487e-23db-4cf0-ac6f-eb447b783a5a-1.png?Expires=1762071974&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=5et6bYiPO6dZchWcwkB4XKOkiJQ%3D
